testnet_pk;mainnet_beta_pk;onboarding_number;state;tds_onboarding_group;tn_calculated_stats_avg_self_stake;tn_calculated_stats_avg_skip_rate;tn_calculated_stats_bonus_and_baseline_percent;tn_calculated_stats_bonus_epochs_percent;tn_calculated_stats_num_bonus_last_10;tn_calculated_stats_percent_bonus_last_13_epochs;tn_calculated_stats_percent_bonus_since_aug1_2021;tn_calculated_stats_vote_credit_score;tn_calculated_stats_vote_credits_last_64_epochs;tn_name
HmEUD98iS9DFkt5dUjtrG3jDixVU53B3YPKPbGwSPrC5;BqrghcEtguLQpy8Pzf6FUuDyPxD4sbs7CzggfJ3PiGAp;None;Approved;12;9997717120;21.235524946035266;34.32835820895522;34.32835820895522;10;1;1;0.7782087186559887;15713385;None
6L747454cSS7ULoA8hY9UByLviYiaYWNvyp8P1mmkJ7Z;8LVVWgBvrRaAmcRB8BQ77BNe8YEqZ3zydMHhUYXx1bV;957;Pending;None;0;27.348004936240226;90.9090909090909;45.45454545454545;5;0.38461538461538464;0.21739130434782608;0.10555897719740392;2131419;None
2zHkPFBSxWF4Bc6P7XHaZMJLfBqtSgfDCBqTZ7STXE1a;Gx6BLWSxi1MEmPAR9jTRMTwnG9xjdExeRp4ehr4gWs2A;None;Approved;10;0;21.670855999123695;34.32835820895522;34.32835820895522;10;1;1;0.7634529294558923;15415440;None
A3zoxWHVyqHui8y3Z4rKyqWJTyr78tusgAEpAtr4ZEfg;CUPryNhYfF8ChYyz3tahM84ppX5WSpvRxWqP7PEHMX36;None;Approved;9;0;47.85075223477583;34.32835820895522;22.388059701492537;6;0.5384615384615384;0.6521739130434783;0.7762677760842357;15674194;KarKar
81mwcTZnCyVg3d93DNLHKrHfM4h92mdvfRMjtEfgBppD;G2nqkXhBGHuqepGMDD4JVFZCCEsrm3xjoP31dDMhNLKP;None;Pending;None;;;;;;;;;;None
5mWoERLwhFoQdzUvn3sERexkutiiUvU25akekrD6KtXZ;B4KoJWJk2PCSnEzbrny1msWAuBK6Xwsfsg6sRzN38ir3;None;Pending;None;;;;;;;;;;None
CS1Q8yNkw6a8SmY4nJ1jKrqhaDo18Wr4CnNbwsvKoswC;AGsrW2sp9mqNp7g9Nqw6g1A9wMyDYysqTN6d8oaw2W4s;None;Approved;7;0;21.714131404876106;34.32835820895522;34.32835820895522;10;1;1;0.6974178446073186;14082077;RedisKat
CsiPaAm9Zr9EpGojSNjQ92h1kcKQvYubiKmpWb3C8B5w;ALTph32sY6zWEBa35tNyYZ9eeLq7ShKmybVfJCU7MSLF;None;Approved;12.1;5673912745711.305;23.258871866262847;34.32835820895522;32.83582089552239;10;1;0.9565217391304348;0.7629410368677562;15405104;lapsky
889fcdhYYMw5XKdFN8HtiS5zhR2iA5QS2oQf2d9TstG6;7rxq9ZhSe2x4Y317iC4NsJthb1k565X4XXtPyFbLjNh4;None;Pending;None;;;;;;;;;;None
2ZZkgKcBfp4tW8qCLj2yjxRYh9CuvEVJWb6e2KKS91Mj;2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg;None;Approved;1;997717120;23.105535417523917;34.32835820895522;32.83582089552239;9;0.9230769230769231;0.9565217391304348;0.7503402877295939;15150673;alexdcrypto - stake2earn 🌜
BeMHt14ueZGx7ABpPJm9ahG9nomrkhvTvVo13nAPCoja;By18VYqY3NH9xh2QEFLmF4QUTE4szm6Jmf42sri1HB4k;None;Pending;None;;;;;;;;;;None
